3e-09	3e-08	2000	4000	2000	1.5e-12
2	-0.008022	0.002	0.00200002	1.5911e-08	0.00200002	6.4246e-12
3	-0.0107254	0.003	0.00300001	1.40293e-08	0.00300001	6.66687e-12
4	-0.0143399	0.004	0.00400001	1.3229e-08	0.00400001	6.05235e-10
5	-0.0191724	0.005	0.00500001	1.31387e-08	0.00500001	1.58118e-09
6	-0.0256335	0.006	0.00600001	1.30588e-08	0.00600001	2.29012e-09
7	-0.034272	0.007	0.00700001	1.29877e-08	0.00700001	2.75759e-09
8	-0.0458217	0.008	0.00800001	1.29237e-08	0.00800001	3.04275e-09
9	-0.0612636	0.009	0.00900001	1.2866e-08	0.00900001	3.22312e-09
10	-0.0819094	0.01	0.01	1.28156e-08	0.01	3.34601e-09
11	-0.109513	0.011	0.011	1.27744e-08	0.011	3.43389e-09
12	-0.146419	0.012	0.012	1.27427e-08	0.012	3.49969e-09
13	-0.195762	0.013	0.013	1.27188e-08	0.013	3.55153e-09
14	-0.261734	0.014	0.014	1.26994e-08	0.014	3.59294e-09
15	-0.349938	0.015	0.015	1.26807e-08	0.015	3.62444e-09
16	-0.467867	0.016	0.016	1.26601e-08	0.016	3.6459e-09
17	-0.625538	0.017	0.017	1.26366e-08	0.017	3.65786e-09
18	-0.836344	0.018	0.018	1.26113e-08	0.018	3.6627e-09
19	-1.11819	0.019	0.019	1.25989e-08	0.019	3.67567e-09
20	-1.49502	0.02	0.02	1.27264e-08	0.02	3.82498e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100002	1.72044e-08	0	0.00100002
2	-0.008022	0.002	0.00200001	1.451e-08	0	0.00200001
3	-0.0107254	0.003	0.00300001	1.30872e-08	0.00300001	3.76292e-10
4	-0.0143399	0.004	0.00400001	1.29976e-08	0.00400001	1.6065e-09
5	-0.0191724	0.005	0.00500001	1.29202e-08	0.00500001	2.49808e-09
6	-0.0256335	0.006	0.00600001	1.28517e-08	0.00600001	3.09047e-09
7	-0.034272	0.007	0.00700001	1.27906e-08	0.00700001	3.44327e-09
8	-0.0458217	0.008	0.00800001	1.27369e-08	0.00800001	3.65923e-09
9	-0.0612636	0.009	0.00900001	1.26911e-08	0.00900001	3.806e-09
10	-0.0819094	0.01	0.01	1.26541e-08	0.01	3.91238e-09
11	-0.109513	0.011	0.011	1.26255e-08	0.011	3.99154e-09
12	-0.146419	0.012	0.012	1.26033e-08	0.012	4.05202e-09
13	-0.195762	0.013	0.013	1.25843e-08	0.013	4.09857e-09
14	-0.261734	0.014	0.014	1.25653e-08	0.014	4.13302e-09
15	-0.349938	0.015	0.015	1.25439e-08	0.015	4.1561e-09
16	-0.467867	0.016	0.016	1.25191e-08	0.016	4.1689e-09
17	-0.625538	0.017	0.017	1.24913e-08	0.017	4.17315e-09
18	-0.836344	0.018	0.018	1.24624e-08	0.018	4.17137e-09
19	-1.11819	0.019	0.019	1.24365e-08	0.019	4.16884e-09
20	-1.49502	0.02	0.02	1.24684e-08	0.02	4.2209e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.34706e-08	0.00100001	1.27335e-09
2	-0.008022	0.002	0.00200001	1.3364e-08	0.00200001	2.19278e-09
3	-0.0107254	0.003	0.00300001	1.32705e-08	0.00300001	2.94662e-09
4	-0.0143399	0.004	0.00400001	1.31871e-08	0.00400001	3.54549e-09
5	-0.0191724	0.005	0.00500001	1.31117e-08	0.00500001	3.98728e-09
6	-0.0256335	0.006	0.00600001	1.30444e-08	0.00600001	4.28533e-09
7	-0.034272	0.007	0.00700001	1.29864e-08	0.00700001	4.48576e-09
8	-0.0458217	0.008	0.00800001	1.29392e-08	0.00800001	4.63211e-09
9	-0.0612636	0.009	0.00900001	1.29019e-08	0.00900001	4.74658e-09
10	-0.0819094	0.01	0.01	1.28723e-08	0.01	4.8375e-09
11	-0.109513	0.011	0.011	1.28473e-08	0.011	4.90755e-09
12	-0.146419	0.012	0.012	1.28235e-08	0.012	4.95932e-09
13	-0.195762	0.013	0.013	1.27977e-08	0.013	4.99495e-09
14	-0.261734	0.014	0.014	1.27683e-08	0.014	5.0164e-09
15	-0.349938	0.015	0.015	1.2735e-08	0.015	5.02598e-09
16	-0.467867	0.016	0.016	1.26988e-08	0.016	5.02627e-09
17	-0.625538	0.017	0.017	1.26611e-08	0.017	5.02005e-09
18	-0.836344	0.018	0.018	1.26247e-08	0.018	5.01077e-09
19	-1.11819	0.019	0.019	1.25994e-08	0.019	5.00858e-09
20	-1.49502	0.02	0.02	1.27058e-08	0.02	5.13518e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.48055e-08	0.00100001	5.64539e-10
2	-0.008022	0.002	0.00200001	1.46592e-08	0.00200001	1.72296e-09
3	-0.0107254	0.003	0.00300001	1.45372e-08	0.00300001	2.65819e-09
4	-0.0143399	0.004	0.00400001	1.44332e-08	0.00400001	3.39799e-09
5	-0.0191724	0.005	0.00500001	1.43421e-08	0.00500001	3.94407e-09
6	-0.0256335	0.006	0.00600001	1.42606e-08	0.00600001	4.30374e-09
7	-0.034272	0.007	0.00700001	1.41883e-08	0.00700001	4.53037e-09
8	-0.0458217	0.008	0.00800001	1.41266e-08	0.00800001	4.6845e-09
9	-0.0612636	0.009	0.00900001	1.40767e-08	0.00900001	4.79969e-09
10	-0.0819094	0.01	0.01	1.40374e-08	0.01	4.88911e-09
11	-0.109513	0.011	0.011	1.4006e-08	0.011	4.95781e-09
12	-0.146419	0.012	0.012	1.39788e-08	0.012	5.00971e-09
13	-0.195762	0.013	0.013	1.39525e-08	0.013	5.04759e-09
14	-0.261734	0.014	0.014	1.39249e-08	0.014	5.07307e-09
15	-0.349938	0.015	0.015	1.38947e-08	0.015	5.08756e-09
16	-0.467867	0.016	0.016	1.38613e-08	0.016	5.09222e-09
17	-0.625538	0.017	0.017	1.38255e-08	0.017	5.08905e-09
18	-0.836344	0.018	0.018	1.37898e-08	0.018	5.08141e-09
19	-1.11819	0.019	0.019	1.37683e-08	0.019	5.08379e-09
20	-1.49502	0.02	0.02	1.38941e-08	0.02	5.23041e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.326e-08	0.00100001	2.81055e-09
2	-0.008022	0.002	0.00200001	1.30597e-08	0.00200001	3.39981e-09
3	-0.0107254	0.003	0.00300001	1.28961e-08	0.00300001	3.9215e-09
4	-0.0143399	0.004	0.00400001	1.27612e-08	0.00400001	4.37857e-09
5	-0.0191724	0.005	0.00500001	1.26488e-08	0.00500001	4.76674e-09
6	-0.0256335	0.006	0.00600001	1.25536e-08	0.00600001	5.07594e-09
7	-0.034272	0.007	0.00700001	1.2471e-08	0.00700001	5.30111e-09
8	-0.0458217	0.008	0.00800001	1.23982e-08	0.00800001	5.45625e-09
9	-0.0612636	0.009	0.00900001	1.23358e-08	0.00900001	5.56593e-09
10	-0.0819094	0.01	0.01	1.22846e-08	0.01	5.64868e-09
11	-0.109513	0.011	0.011	1.22446e-08	0.011	5.71465e-09
12	-0.146419	0.012	0.012	1.22141e-08	0.012	5.76844e-09
13	-0.195762	0.013	0.013	1.21902e-08	0.013	5.81209e-09
14	-0.261734	0.014	0.014	1.2169e-08	0.014	5.84591e-09
15	-0.349938	0.015	0.015	1.2147e-08	0.015	5.86962e-09
16	-0.467867	0.016	0.016	1.21223e-08	0.016	5.88342e-09
17	-0.625538	0.017	0.017	1.20946e-08	0.017	5.88835e-09
18	-0.836344	0.018	0.018	1.20649e-08	0.018	5.88659e-09
19	-1.11819	0.019	0.019	1.20375e-08	0.019	5.88283e-09
20	-1.49502	0.02	0.02	1.2061e-08	0.02	5.92687e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100002	1.67219e-08	0	0.00100002
2	-0.008022	0.002	0.00200001	1.42635e-08	0	0.00200001
3	-0.0107254	0.003	0.00300001	1.31348e-08	0.00300001	5.58107e-10
4	-0.0143399	0.004	0.00400001	1.30319e-08	0.00400001	1.68905e-09
5	-0.0191724	0.005	0.00500001	1.29437e-08	0.00500001	2.47346e-09
6	-0.0256335	0.006	0.00600001	1.28669e-08	0.00600001	2.95407e-09
7	-0.034272	0.007	0.00700001	1.28007e-08	0.00700001	3.23355e-09
8	-0.0458217	0.008	0.00800001	1.27449e-08	0.00800001	3.41471e-09
9	-0.0612636	0.009	0.00900001	1.26996e-08	0.00900001	3.5448e-09
10	-0.0819094	0.01	0.01	1.26636e-08	0.01	3.64145e-09
11	-0.109513	0.011	0.011	1.2635e-08	0.011	3.7136e-09
12	-0.146419	0.012	0.012	1.26102e-08	0.012	3.76752e-09
13	-0.195762	0.013	0.013	1.25859e-08	0.013	3.80657e-09
14	-0.261734	0.014	0.014	1.25596e-08	0.014	3.83239e-09
15	-0.349938	0.015	0.015	1.25303e-08	0.015	3.84687e-09
16	-0.467867	0.016	0.016	1.24983e-08	0.016	3.85211e-09
17	-0.625538	0.017	0.017	1.24651e-08	0.017	3.85061e-09
18	-0.836344	0.018	0.018	1.2432e-08	0.018	3.84466e-09
19	-1.11819	0.019	0.019	1.24021e-08	0.019	3.83806e-09
20	-1.49502	0.02	0.02	1.24087e-08	0.02	3.86486e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.46504e-08	0.00100001	2.97575e-12
2	-0.008022	0.002	0.00200001	1.41221e-08	0.00200001	9.88956e-10
3	-0.0107254	0.003	0.00300001	1.39236e-08	0.00300001	1.99894e-09
4	-0.0143399	0.004	0.00400001	1.37606e-08	0.00400001	2.82264e-09
5	-0.0191724	0.005	0.00500001	1.36258e-08	0.00500001	3.49061e-09
6	-0.0256335	0.006	0.00600001	1.35128e-08	0.00600001	4.0068e-09
7	-0.034272	0.007	0.00700001	1.34165e-08	0.00700001	4.36828e-09
8	-0.0458217	0.008	0.00800001	1.33332e-08	0.00800001	4.60129e-09
9	-0.0612636	0.009	0.00900001	1.32622e-08	0.00900001	4.75592e-09
10	-0.0819094	0.01	0.01	1.32044e-08	0.01	4.86769e-09
11	-0.109513	0.011	0.011	1.31599e-08	0.011	4.95367e-09
12	-0.146419	0.012	0.012	1.3127e-08	0.012	5.02151e-09
13	-0.195762	0.013	0.013	1.31014e-08	0.013	5.07525e-09
14	-0.261734	0.014	0.014	1.30786e-08	0.014	5.11635e-09
15	-0.349938	0.015	0.015	1.30547e-08	0.015	5.14524e-09
16	-0.467867	0.016	0.016	1.30278e-08	0.016	5.16252e-09
17	-0.625538	0.017	0.017	1.29972e-08	0.017	5.16943e-09
18	-0.836344	0.018	0.018	1.29647e-08	0.018	5.16875e-09
19	-1.11819	0.019	0.019	1.29411e-08	0.019	5.17213e-09
20	-1.49502	0.02	0.02	1.3006e-08	0.02	5.26023e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.22942e-08	0.00100001	1.37484e-09
2	-0.008022	0.002	0.00200001	1.2191e-08	0.00200001	2.22929e-09
3	-0.0107254	0.003	0.00300001	1.20985e-08	0.00300001	2.94129e-09
4	-0.0143399	0.004	0.00400001	1.20171e-08	0.00400001	3.533e-09
5	-0.0191724	0.005	0.00500001	1.19449e-08	0.00500001	4.00813e-09
6	-0.0256335	0.006	0.00600001	1.18808e-08	0.00600001	4.36421e-09
7	-0.034272	0.007	0.00700001	1.18228e-08	0.00700001	4.61026e-09
8	-0.0458217	0.008	0.00800001	1.17704e-08	0.00800001	4.77639e-09
9	-0.0612636	0.009	0.00900001	1.17237e-08	0.00900001	4.89259e-09
10	-0.0819094	0.01	0.01	1.16852e-08	0.01	4.97944e-09
11	-0.109513	0.011	0.011	1.16554e-08	0.011	5.04727e-09
12	-0.146419	0.012	0.012	1.16328e-08	0.012	5.10122e-09
13	-0.195762	0.013	0.013	1.16147e-08	0.013	5.14412e-09
14	-0.261734	0.014	0.014	1.15979e-08	0.014	5.17709e-09
15	-0.349938	0.015	0.015	1.15798e-08	0.015	5.20031e-09
16	-0.467867	0.016	0.016	1.15588e-08	0.016	5.21415e-09
17	-0.625538	0.017	0.017	1.15348e-08	0.017	5.21971e-09
18	-0.836344	0.018	0.018	1.15087e-08	0.018	5.21885e-09
19	-1.11819	0.019	0.019	1.14833e-08	0.019	5.21516e-09
20	-1.49502	0.02	0.02	1.14832e-08	0.02	5.23377e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.32428e-08	0	0.00100001
2	-0.008022	0.002	0.00200001	1.30976e-08	0	0.00200001
3	-0.0107254	0.003	0.00300001	1.29745e-08	0	0.00300001
4	-0.0143399	0.004	0.00400001	1.287e-08	0	0.00400001
5	-0.0191724	0.005	0.00500001	1.27801e-08	0	0.00500001
6	-0.0256335	0.006	0.00600001	1.2701e-08	0	0.00600001
7	-0.034272	0.007	0.00700001	1.26305e-08	0	0.00700001
8	-0.0458217	0.008	0.00800001	1.25682e-08	0	0.00800001
9	-0.0612636	0.009	0.00900001	1.25151e-08	0	0.00900001
10	-0.0819094	0.01	0.01	1.24724e-08	0	0.01
11	-0.109513	0.011	0.011	1.24393e-08	0	0.011
12	-0.146419	0.012	0.012	1.24131e-08	0	0.012
13	-0.195762	0.013	0.013	1.23906e-08	0	0.013
14	-0.261734	0.014	0.014	1.23684e-08	0	0.014
15	-0.349938	0.015	0.015	1.23444e-08	0	0.015
16	-0.467867	0.016	0.016	1.23173e-08	0	0.016
17	-0.625538	0.017	0.017	1.22873e-08	0	0.017
18	-0.836344	0.018	0.018	1.22555e-08	0	0.018
19	-1.11819	0.019	0.019	1.22244e-08	0	0.019
20	-1.49502	0.02	0.02	1.22098e-08	0	0.02
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.39006e-08	0	0.00100001
2	-0.008022	0.002	0.00200001	1.38013e-08	0	0.00200001
3	-0.0107254	0.003	0.00300001	1.37139e-08	0	0.00300001
4	-0.0143399	0.004	0.00400001	1.36363e-08	0	0.00400001
5	-0.0191724	0.005	0.00500001	1.35662e-08	0	0.00500001
6	-0.0256335	0.006	0.00600001	1.35033e-08	0	0.00600001
7	-0.034272	0.007	0.00700001	1.34485e-08	0	0.00700001
8	-0.0458217	0.008	0.00800001	1.34025e-08	0	0.00800001
9	-0.0612636	0.009	0.00900001	1.33643e-08	0	0.00900001
10	-0.0819094	0.01	0.01	1.3332e-08	0	0.01
11	-0.109513	0.011	0.011	1.33033e-08	0	0.011
12	-0.146419	0.012	0.012	1.32757e-08	0	0.012
13	-0.195762	0.013	0.013	1.32464e-08	0	0.013
14	-0.261734	0.014	0.014	1.32143e-08	0	0.014
15	-0.349938	0.015	0.015	1.3179e-08	0	0.015
16	-0.467867	0.016	0.016	1.31413e-08	0	0.016
17	-0.625538	0.017	0.017	1.31025e-08	0	0.017
18	-0.836344	0.018	0.018	1.30645e-08	0	0.018
19	-1.11819	0.019	0.019	1.30334e-08	0	0.019
20	-1.49502	0.02	0.02	1.30892e-08	0	0.02
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100002	1.67801e-08	0	0.00100002
2	-0.008022	0.002	0.00200001	1.45233e-08	0.00200001	4.70111e-13
3	-0.0107254	0.003	0.00300001	1.29526e-08	0.00300001	3.81296e-11
4	-0.0143399	0.004	0.00400001	1.28174e-08	0.00400001	1.1048e-09
5	-0.0191724	0.005	0.00500001	1.27263e-08	0.00500001	1.89055e-09
6	-0.0256335	0.006	0.00600001	1.26455e-08	0.00600001	2.39651e-09
7	-0.034272	0.007	0.00700001	1.25734e-08	0.00700001	2.69555e-09
8	-0.0458217	0.008	0.00800001	1.25098e-08	0.00800001	2.88276e-09
9	-0.0612636	0.009	0.00900001	1.24567e-08	0.00900001	3.01342e-09
10	-0.0819094	0.01	0.01	1.24153e-08	0.01	3.11056e-09
11	-0.109513	0.011	0.011	1.23846e-08	0.011	3.18454e-09
12	-0.146419	0.012	0.012	1.23613e-08	0.012	3.24212e-09
13	-0.195762	0.013	0.013	1.23412e-08	0.013	3.28658e-09
14	-0.261734	0.014	0.014	1.23205e-08	0.014	3.31886e-09
15	-0.349938	0.015	0.015	1.2297e-08	0.015	3.33966e-09
16	-0.467867	0.016	0.016	1.22695e-08	0.016	3.34987e-09
17	-0.625538	0.017	0.017	1.22385e-08	0.017	3.35103e-09
18	-0.836344	0.018	0.018	1.2206e-08	0.018	3.34609e-09
19	-1.11819	0.019	0.019	1.21823e-08	0.019	3.34573e-09
20	-1.49502	0.02	0.02	1.22547e-08	0.02	3.43832e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.33626e-08	0.00100001	2.42892e-09
2	-0.008022	0.002	0.00200001	1.31767e-08	0.00200001	3.04786e-09
3	-0.0107254	0.003	0.00300001	1.30231e-08	0.00300001	3.59066e-09
4	-0.0143399	0.004	0.00400001	1.28948e-08	0.00400001	4.05996e-09
5	-0.0191724	0.005	0.00500001	1.27866e-08	0.00500001	4.45112e-09
6	-0.0256335	0.006	0.00600001	1.26943e-08	0.00600001	4.7556e-09
7	-0.034272	0.007	0.00700001	1.26142e-08	0.00700001	4.97294e-09
8	-0.0458217	0.008	0.00800001	1.25436e-08	0.00800001	5.1217e-09
9	-0.0612636	0.009	0.00900001	1.24824e-08	0.00900001	5.22634e-09
10	-0.0819094	0.01	0.01	1.24311e-08	0.01	5.30421e-09
11	-0.109513	0.011	0.011	1.23904e-08	0.011	5.36549e-09
12	-0.146419	0.012	0.012	1.23591e-08	0.012	5.41522e-09
13	-0.195762	0.013	0.013	1.23344e-08	0.013	5.45553e-09
14	-0.261734	0.014	0.014	1.23127e-08	0.014	5.48707e-09
15	-0.349938	0.015	0.015	1.22912e-08	0.015	5.50978e-09
16	-0.467867	0.016	0.016	1.2268e-08	0.016	5.52389e-09
17	-0.625538	0.017	0.017	1.22425e-08	0.017	5.53016e-09
18	-0.836344	0.018	0.018	1.22157e-08	0.018	5.53054e-09
19	-1.11819	0.019	0.019	1.21964e-08	0.019	5.53428e-09
20	-1.49502	0.02	0.02	1.23175e-08	0.02	5.67544e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.0191724	0.005	0.00500002	2.22028e-08	0	0.00500002
2	-0.0256335	0.006	0.00600001	1.44707e-08	0.00600001	1.96421e-12
3	-0.034272	0.007	0.00700001	1.25043e-08	0.00700001	6.53977e-12
4	-0.0458217	0.008	0.00800001	1.23929e-08	0.00800001	6.3018e-10
5	-0.0612636	0.009	0.00900001	1.23517e-08	0.00900001	9.89149e-10
6	-0.0819094	0.01	0.01	1.23188e-08	0.01	1.22103e-09
7	-0.109513	0.011	0.011	1.22914e-08	0.011	1.37714e-09
8	-0.146419	0.012	0.012	1.22661e-08	0.012	1.48602e-09
9	-0.195762	0.013	0.013	1.22398e-08	0.013	1.56288e-09
10	-0.261734	0.014	0.014	1.2211e-08	0.014	1.61626e-09
11	-0.349938	0.015	0.015	1.21796e-08	0.015	1.65093e-09
12	-0.467867	0.016	0.016	1.21462e-08	0.016	1.67161e-09
13	-0.625538	0.017	0.017	1.21118e-08	0.017	1.68186e-09
14	-0.836344	0.018	0.018	1.20779e-08	0.018	1.68491e-09
15	-1.11819	0.019	0.019	1.20461e-08	0.019	1.68394e-09
16	-1.49502	0.02	0.02	1.20313e-08	0.02	1.69499e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.34922e-08	0	0.00100001
2	-0.008022	0.002	0.00200001	1.33483e-08	0	0.00200001
3	-0.0107254	0.003	0.00300001	1.3225e-08	0	0.00300001
4	-0.0143399	0.004	0.00400001	1.31193e-08	0	0.00400001
5	-0.0191724	0.005	0.00500001	1.30282e-08	0	0.00500001
6	-0.0256335	0.006	0.00600001	1.29483e-08	0	0.00600001
7	-0.034272	0.007	0.00700001	1.28771e-08	0	0.00700001
8	-0.0458217	0.008	0.00800001	1.28138e-08	0	0.00800001
9	-0.0612636	0.009	0.00900001	1.27592e-08	0	0.00900001
10	-0.0819094	0.01	0.01	1.27149e-08	0	0.01
11	-0.109513	0.011	0.011	1.26805e-08	0	0.011
12	-0.146419	0.012	0.012	1.26539e-08	0	0.012
13	-0.195762	0.013	0.013	1.26317e-08	0	0.013
14	-0.261734	0.014	0.014	1.26106e-08	0	0.014
15	-0.349938	0.015	0.015	1.2588e-08	0	0.015
16	-0.467867	0.016	0.016	1.25626e-08	0	0.016
17	-0.625538	0.017	0.017	1.25342e-08	0	0.017
18	-0.836344	0.018	0.018	1.25046e-08	0	0.018
19	-1.11819	0.019	0.019	1.24822e-08	0	0.019
20	-1.49502	0.02	0.02	1.25883e-08	0	0.02
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.29909e-08	0.00100001	4.4575e-09
2	-0.008022	0.002	0.00200001	1.28814e-08	0.00200001	4.91154e-09
3	-0.0107254	0.003	0.00300001	1.27879e-08	0.00300001	5.31246e-09
4	-0.0143399	0.004	0.00400001	1.27068e-08	0.00400001	5.65382e-09
5	-0.0191724	0.005	0.00500001	1.26363e-08	0.00500001	5.92725e-09
6	-0.0256335	0.006	0.00600001	1.25744e-08	0.00600001	6.13054e-09
7	-0.034272	0.007	0.00700001	1.25208e-08	0.00700001	6.27784e-09
8	-0.0458217	0.008	0.00800001	1.24751e-08	0.00800001	6.38757e-09
9	-0.0612636	0.009	0.00900001	1.24376e-08	0.00900001	6.47371e-09
10	-0.0819094	0.01	0.01	1.24064e-08	0.01	6.54268e-09
11	-0.109513	0.011	0.011	1.2379e-08	0.011	6.5966e-09
12	-0.146419	0.012	0.012	1.23525e-08	0.012	6.63646e-09
13	-0.195762	0.013	0.013	1.23246e-08	0.013	6.66306e-09
14	-0.261734	0.014	0.014	1.22944e-08	0.014	6.67808e-09
15	-0.349938	0.015	0.015	1.22618e-08	0.015	6.68364e-09
16	-0.467867	0.016	0.016	1.22277e-08	0.016	6.682e-09
17	-0.625538	0.017	0.017	1.21931e-08	0.017	6.67536e-09
18	-0.836344	0.018	0.018	1.21593e-08	0.018	6.6653e-09
19	-1.11819	0.019	0.019	1.21279e-08	0.019	6.65469e-09
20	-1.49502	0.02	0.02	1.21162e-08	0.02	6.66112e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.34014e-08	0	0.00100001
2	-0.008022	0.002	0.00200001	1.32197e-08	0	0.00200001
3	-0.0107254	0.003	0.00300001	1.30698e-08	0	0.00300001
4	-0.0143399	0.004	0.00400001	1.29451e-08	0	0.00400001
5	-0.0191724	0.005	0.00500001	1.28394e-08	0	0.00500001
6	-0.0256335	0.006	0.00600001	1.27479e-08	0	0.00600001
7	-0.034272	0.007	0.00700001	1.26679e-08	0	0.00700001
8	-0.0458217	0.008	0.00800001	1.25992e-08	0	0.00800001
9	-0.0612636	0.009	0.00900001	1.25429e-08	0	0.00900001
10	-0.0819094	0.01	0.01	1.24995e-08	0	0.01
11	-0.109513	0.011	0.011	1.24673e-08	0	0.011
12	-0.146419	0.012	0.012	1.24426e-08	0	0.012
13	-0.195762	0.013	0.013	1.24209e-08	0	0.013
14	-0.261734	0.014	0.014	1.23987e-08	0	0.014
15	-0.349938	0.015	0.015	1.23736e-08	0	0.015
16	-0.467867	0.016	0.016	1.23447e-08	0	0.016
17	-0.625538	0.017	0.017	1.23129e-08	0	0.017
18	-0.836344	0.018	0.018	1.22817e-08	0	0.018
19	-1.11819	0.019	0.019	1.22743e-08	0	0.019
20	-1.49502	0.02	0.02	1.26194e-08	0	0.02
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.49019e-08	0.00100001	3.41729e-12
2	-0.008022	0.002	0.00200001	1.36356e-08	0.00200001	4.42757e-10
3	-0.0107254	0.003	0.00300001	1.35359e-08	0.00300001	1.66792e-09
4	-0.0143399	0.004	0.00400001	1.3446e-08	0.00400001	2.64321e-09
5	-0.0191724	0.005	0.00500001	1.33643e-08	0.00500001	3.4213e-09
6	-0.0256335	0.006	0.00600001	1.32906e-08	0.00600001	4.01859e-09
7	-0.034272	0.007	0.00700001	1.32242e-08	0.00700001	4.43858e-09
8	-0.0458217	0.008	0.00800001	1.31635e-08	0.00800001	4.70919e-09
9	-0.0612636	0.009	0.00900001	1.31082e-08	0.00900001	4.88448e-09
10	-0.0819094	0.01	0.01	1.30593e-08	0.01	5.00492e-09
11	-0.109513	0.011	0.011	1.30183e-08	0.011	5.09184e-09
12	-0.146419	0.012	0.012	1.29856e-08	0.012	5.15717e-09
13	-0.195762	0.013	0.013	1.29595e-08	0.013	5.20784e-09
14	-0.261734	0.014	0.014	1.29373e-08	0.014	5.24739e-09
15	-0.349938	0.015	0.015	1.29158e-08	0.015	5.2768e-09
16	-0.467867	0.016	0.016	1.28928e-08	0.016	5.29646e-09
17	-0.625538	0.017	0.017	1.28673e-08	0.017	5.30694e-09
18	-0.836344	0.018	0.018	1.28394e-08	0.018	5.30971e-09
19	-1.11819	0.019	0.019	1.2812e-08	0.019	5.30821e-09
20	-1.49502	0.02	0.02	1.28166e-08	0.02	5.33507e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.35353e-08	0	0.00100001
2	-0.008022	0.002	0.00200001	1.34108e-08	0	0.00200001
3	-0.0107254	0.003	0.00300001	1.33031e-08	0	0.00300001
4	-0.0143399	0.004	0.00400001	1.32102e-08	0	0.00400001
5	-0.0191724	0.005	0.00500001	1.31287e-08	0	0.00500001
6	-0.0256335	0.006	0.00600001	1.30559e-08	0	0.00600001
7	-0.034272	0.007	0.00700001	1.29909e-08	0	0.00700001
8	-0.0458217	0.008	0.00800001	1.29342e-08	0	0.00800001
9	-0.0612636	0.009	0.00900001	1.28871e-08	0	0.00900001
10	-0.0819094	0.01	0.01	1.28495e-08	0	0.01
11	-0.109513	0.011	0.011	1.28196e-08	0	0.011
12	-0.146419	0.012	0.012	1.27946e-08	0	0.012
13	-0.195762	0.013	0.013	1.27713e-08	0	0.013
14	-0.261734	0.014	0.014	1.27465e-08	0	0.014
15	-0.349938	0.015	0.015	1.27187e-08	0	0.015
16	-0.467867	0.016	0.016	1.26875e-08	0	0.016
17	-0.625538	0.017	0.017	1.26538e-08	0	0.017
18	-0.836344	0.018	0.018	1.26197e-08	0	0.018
19	-1.11819	0.019	0.019	1.25892e-08	0	0.019
20	-1.49502	0.02	0.02	1.26133e-08	0	0.02
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.008022	0.002	0.00200002	2.15496e-08	0	0.00200002
2	-0.0107254	0.003	0.00300002	1.57464e-08	0.00300002	2.79149e-12
3	-0.0143399	0.004	0.00400001	1.33075e-08	0.00400001	4.04793e-12
4	-0.0191724	0.005	0.00500001	1.2323e-08	0.00500001	6.02451e-10
5	-0.0256335	0.006	0.00600001	1.21566e-08	0.00600001	1.53029e-09
6	-0.034272	0.007	0.00700001	1.20231e-08	0.00700001	2.11458e-09
7	-0.0458217	0.008	0.00800001	1.19142e-08	0.00800001	2.44213e-09
8	-0.0612636	0.009	0.00900001	1.18241e-08	0.00900001	2.62942e-09
9	-0.0819094	0.01	0.01	1.17501e-08	0.01	2.74808e-09
10	-0.109513	0.011	0.011	1.16911e-08	0.011	2.82833e-09
11	-0.146419	0.012	0.012	1.16463e-08	0.012	2.88644e-09
12	-0.195762	0.013	0.013	1.16135e-08	0.013	2.93237e-09
13	-0.261734	0.014	0.014	1.15886e-08	0.014	2.97013e-09
14	-0.349938	0.015	0.015	1.15676e-08	0.015	3.00022e-09
15	-0.467867	0.016	0.016	1.15469e-08	0.016	3.02203e-09
16	-0.625538	0.017	0.017	1.15248e-08	0.017	3.03551e-09
